markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank
EMC6	8.22397059685163e-06	1496.48253968254	200.1591796875	7.16046361748965	55	6	8	0.12413656192963	34	166	0.16991341991342	1457.21711097603	1066	0.652777777777778	37.3214285714286
PCBP1	4.91435633297833e-05	2508.67619047619	859.234375	5.15442176870748	1688	22	28	0.260468374868093	4369	4566	0.0605704626080023	2358.66506201904	1001862	0.0676670092497431	320.578151260504
SDC2	4.4577032221582e-05	2264.94761904762	682.59375	5.81896575646576	339	12	3	0.159664183576095	2742	1058	0.228892495018204	2154.0047171325	124828	0.0571428571428571	5.35263157894737
RBM22	5.1446138585237e-05	2384.01428571429	766.46875	6.73256160355006	3247	43	51	0.206859342840251	3574	9044	-0.0626319689184606	2242.89123897354	2017054	0.149206349206349	1932.92
LST1	1.02525645262724e-05	1918.10119047619	443.21484375	6.86015051507079	50	2	1	0	691	106	0.0416666666666667	1854.18620518203	18682	0.333333333333333	0
ZNF337	1.37944988950942e-05	1834.62023809524	389.67578125	6.30099741442568	20	2	1	0	436	42	-0.388888888888889	1778.38783944893	7743	0.5	0
THRAP3	3.16342618393186e-05	2406.34285714286	786.578125	7.32769591519591	595	6	1	1	3723	1220	-0.674760975824806	2283.94858795509	347984	0.189040207522698	0
DOCK2	2.90474088996222e-05	2078.6630952381	551.97265625	6.61745133087959	198	5	3	0.159664183576095	1446	416	-0.62335429769392	1993.74031721516	91988	0.236024844720497	39.6
DEF6	2.90027944451349e-05	2177.69047619048	621.203125	5.18250377073907	232	5	2	0	2148	484	-0.631914401388086	2085.47702488582	124177	0.23455497382199	23.2
VAV1	5.00070410263339e-05	2533.62857142857	876.5859375	5.43407072230602	1576	24	35	0.258602334813646	4372	4712	0.206560060733326	2377.04058217359	893663	0.0478723404255319	191.948717948718
PSMB4	4.86309249131311e-05	2331.49523809524	729.6171875	6.73253141867632	1372	29	33	0.244546249412136	3261	3800	-0.0707839551122225	2208.14003750123	593010	0.122216137276378	1062.7803030303
COX4I1	2.37987726981409e-05	1827.52142857143	385.0703125	5.27417043740573	60	6	6	0.10035000709363	410	162	-0.0284421460892049	1768.96771728245	9187	0.371428571428571	42.8571428571429
MYH11	4.00470725432432e-05	2185.2130952381	625.83984375	6.12764446309338	307	9	12	0.0788383131562831	2191	770	-0.0507598019106971	2088.85168819045	134403	0.118002416431736	118.076923076923
CD6	1.69048570698293e-05	1839.5119047619	393.6796875	6.58826455026455	42	3	1	0	507	90	-0.311965811965812	1778.48207614657	14403	0.333333333333333	0
CD180	1.52913150917951e-06	1	1.5	6.86277556524492	2	1	1	0	1	4	0	1	1	NA	NA
MYL9	3.64745047655535e-05	2208.43095238095	642.640625	6.53958032138533	251	9	9	0.101970606068083	2462	574	-0.376831348159446	2115.24702212138	130922	0.167011732229124	132.472222222222
TLR1	3.22394043158086e-05	1909.89523809524	437.8125	4.78571428571429	77	6	6	0.10035000709363	674	210	0.0820827320827321	1843.44187515448	20959	0.186111111111111	13.75
CD8A	3.72743750869594e-05	2146.80238095238	598.8515625	6.91030131715063	244	9	9	0.178448560619146	1886	578	-0.160840199718918	2054.77069303294	112739	0.125268817204301	54.2222222222222
CFI	2.19793033867041e-05	1760.14047619048	344.490234375	6.79048372453203	35	4	2	0	297	82	-0.153535353535354	1705.20129556713	5360	0.302083333333333	5.83333333333333
THOC1	4.54466058195688e-05	2316.46547619048	720.82421875	6.5857917409388	786	15	18	0.208289925407976	3105	1952	-0.153157095789744	2191.63017500326	414624	0.0982005141388175	219.252631578947
FBLN5	2.29984621487822e-05	1885.2369047619	422.61328125	6.6636910997527	69	4	1	1	588	158	-0.00840336134453783	1819.11243902439	13488	0.203448275862069	0
SNRNP70	5.3504861916615e-05	2632.6619047619	943.3359375	6.63130783558091	5088	51	91	0.190480653685132	4908	19488	0.351053600898879	2445.63154443109	3106781	0.0549644412591653	1435.9175257732
MRPL40	4.84889256720459e-05	2058.55	534.265625	6.04485981854403	2589	41	56	0.211854972902397	1298	8258	0.130744664971028	1953.58699068685	403027	0.386599511599512	1674.44415584416
PRMT5	4.73422184577496e-05	2654.37142857143	967.515625	7.14160260970675	1420	19	9	0.101970606068083	5275	3440	-0.112467898839357	2498.05548732835	838270	0.0529019980970504	80.4666666666667
SIT1	2.97849185995684e-05	2328.1619047619	729.765625	7.08373199647875	557	5	5	0.068033073723357	3162	1134	-0.891368689563304	2213.89343667546	337696	0.270588235294118	334.2
TBPL1	3.99337565086651e-05	2169.11309523809	615.98046875	6.93031560928769	271	7	3	0	2107	698	0.0321981957643098	2065.01104411493	136985	0.0875088214537756	6.94871794871795
RAB5C	4.86796895436482e-05	2532.78095238095	876.8671875	5.28888888888889	1282	22	25	0.310109441056598	4516	3556	0.128641838302973	2384.81006856859	738510	0.0524915540540541	242.959677419355
SNX3	3.46469058392092e-05	2382.44642857143	769.27734375	6.83841045065591	553	7	5	0.068033073723357	3602	1162	-0.403729456384324	2261.09910061643	275771	0.146868250539957	118.5
DAD1	3.18323268461731e-05	1936.18571428571	455.3984375	5.36230158730159	85	6	7	0.0775740148258852	841	226	-0.0394135134544342	1866.9239048811	22416	0.243589743589744	51.6071428571429
POLR2A	5.424457393659e-05	2807.66904761905	1068.875	5.20769671504966	5612	44	125	0.173504953053845	5533	29314	0.587829183908508	2575.99389822703	3525357	0.0267478839473555	479.610392482034
HSPA5	4.91435186995357e-05	2607.5	931.5078125	7.50791529762118	1283	19	13	0.151742518132509	5020	3756	0.214643810914455	2455.113163381	760846	0.0403805150073807	53.9075630252101
GOSR2	4.65648622173143e-05	2142.62023809524	595.73828125	6.58192977760705	721	19	25	0.236053455132634	1839	2042	0.00434083409609135	2037.55612554638	181109	0.129488372093023	307.626666666667
PEX11A	8.03568028500978e-06	1434.96031746032	169.513671875	7.07620402172283	11	1	1	0	28	22	-0.818181818181818	1406.29449844968	305	1	NA
RPL36	5.178561622614e-05	2568.93095238095	900.6171875	7.04858173550513	4223	50	55	0.210883805444076	4687	11526	-0.0837966213063882	2409.80969305331	3151414	0.0940491240744085	3386.62662337662
COX6B1	2.12410293061422e-05	1776.07698412698	353.07421875	6.78969200936467	50	6	6	0.0501750035468149	288	130	-0.092948717948718	1722.61783047194	6425	0.611111111111111	50
MYO15B	1.28782355421534e-05	1697.26944444444	307.10546875	6.18354017222696	12	2	1	0	197	26	-0.3	1648.82338925598	2809	0.5	0
AIMP1	3.73904696931083e-05	2247.75357142857	671.12109375	5.24870777370777	288	8	7	0.271509051890598	2719	666	-0.199949632598376	2145.87925577827	144853	0.120087336244541	96
SRRM1	5.14095938748696e-05	2323.13928571429	722.62890625	5.47316664816665	2185	32	49	0.219647063831543	3069	6920	0.178202181907901	2183.57402166488	1274869	0.108864379084967	484.98431372549
MRPL20	4.94594809260535e-05	2284.14285714286	691.859375	6.46696459972776	2849	42	57	0.19984123338108	2747	9604	0.199438706314295	2154.28123495619	539819	0.162830199730569	1511.29749103943
VPS72	4.66656119448904e-05	2225.96071428571	653.94921875	6.89135189918245	411	12	15	0.130349342066545	2475	1524	0.41869945128259	2117.38215254558	172158	0.0650321683185533	52.6923076923077
U2SURP	5.09724177228146e-05	2362.65476190476	751.5390625	6.06403700358809	2321	36	45	0.232402020968218	3384	6712	0.0217645170128979	2223.50024843486	1402118	0.117982774722424	840.942028985507
SH2D2A	3.18549653007199e-05	2240.49761904762	666.3515625	4.87243867243867	403	6	6	0.0501750035468149	2529	836	-0.669838554000262	2136.18206409318	240372	0.223536036036036	241.8
LCP1	3.8157862074433e-05	2290.44047619048	701.296875	5.84273942431837	281	8	1	8	3022	718	0.0986695723032245	2185.20896542744	129496	0.0794145126128932	0
IPO11	2.42784362551321e-05	2155.80714285714	606.0625	6.53174603174603	150	4	1	0	2089	312	-0.491789687633718	2067.36422433706	75249	0.25177304964539	0
RPL35	5.19583074122827e-05	2541.82619047619	880.59375	5.46796773201572	4163	49	58	0.206607764537698	4526	11748	-0.0191199995518141	2382.3555153322	3102890	0.09552523747439	2997.55464640561
PSMA4	4.98066196455953e-05	2411.28333333333	786.3515625	6.94322789969667	1620	31	39	0.251088578267317	3847	4880	0.0838975390290244	2281.6196125085	726620	0.0952064718666989	1001.63414634146
FBLIM1	1.70372592115648e-05	2041.7	526.3828125	6.02506767120331	69	3	1	0	1376	144	-0.356275303643725	1967.3861777895	43691	0.375	0
ZMAT5	4.75343736308827e-05	2261.20238095238	680.703125	6.57724676941943	1566	25	25	0.236053455132634	2675	3732	-0.393933897876088	2138.29157110092	934569	0.180233918128655	756.9
RPN2	3.79219479399389e-05	2244.30714285714	668.4296875	5.65616728167568	304	9	9	0.0509853030340417	2647	740	-0.02283906180965	2140.67828555028	144364	0.0982993197278912	92.1212121212121
CPB2	2.2008836204269e-05	1886.56071428571	423.89453125	6.12206124207459	84	3	1	0	612	174	-0.766575091575092	1819.70421275211	15770	0.356164383561644	0
FCGR2A	3.90236156189691e-05	2323.7119047619	726.40625	5.85376314231811	615	9	7	0.15514802965177	3161	1340	-0.369677106964806	2205.38321779413	362559	0.139502441292723	134.181818181818
EEF1A1	5.38764559436471e-05	2857.50476190476	1108.03125	6.08222777222777	5406	51	68	0.164502279359418	6014	23694	0.497970296866629	2644.39209738418	3733135	0.0293739447407557	925.759664648347
RPS24	5.26344359970066e-05	2560.18571428571	892.6484375	6.11315151445688	4664	49	72	0.206488199925001	4662	14440	0.107560496343547	2396.13225530092	3471115	0.0876068376068376	2855.69640062598
CD8B	2.56213535834157e-05	2032.37857142857	519.6796875	5.85167610263664	142	4	4	0	1196	296	-0.649253685333268	1956.03488067139	64687	0.3	71
IFIT3	5.37632795874003e-06	1427.19166666667	166.1181640625	6.1068697968698	7	2	1	0	12	20	0.4	1398.00581068416	255	0.333333333333333	0
GPR65	4.19665491966897e-05	2008.87857142857	505.78125	4.57840623428859	1002	14	14	0.146267361227238	1092	2186	-0.655610067980072	1914.96445382706	267484	0.354630294328787	649.648351648352
RPSA	5.28399984736236e-05	2565.85476190476	896.3046875	6.33998445998446	4834	50	74	0.194985687464642	4638	15674	0.179053188520182	2395.70466469182	3587383	0.0804796260542628	2660.87312687313
PDGFRA	4.19604615114963e-05	2324.33809523809	725.7109375	6.15670960874162	474	11	11	0.12763572681888	3208	1158	-0.101426428807079	2212.06950074147	282111	0.0921985815602837	54.1714285714286
RPL32	5.16913959306506e-05	2434.48095238095	802.578125	4.37097033685269	3992	49	55	0.208402819497675	3837	10954	-0.0904581303347134	2285.50388151175	3035260	0.135828877005348	3513.49764309764
SEC11C	5.66609475056222e-06	1291.07063492063	110.212890625	5.88626262626263	8	2	2	0	4	18	-0.2	1270.10877956481	72	1	8
PCCA	5.70900859024893e-06	1575.73333333333	237.90234375	5.88972698412698	3	1	1	0	47	6	-0.333333333333333	1540.48857116629	927	1	NA
AP2B1	5.07514652008727e-05	2634.55476190476	950.15625	5.79678461912909	1731	25	30	0.136542388614806	5109	5718	0.321841251780684	2471.56555837844	1030211	0.0364856593214411	208.702127659574
PTGER4	3.8263143761247e-05	1960.57857142857	473.7421875	5.87460203018963	737	10	10	0.149657346265156	893	1564	-0.713102383530482	1873.90773568577	194608	0.425146198830409	442.2
SCAMP2	2.26822034059153e-05	1898.49523809524	430.8203125	5.92642284918147	60	4	3	0	646	140	-0.087593984962406	1833.22178828927	22342	0.216326530612245	12
PTPRC	4.76569448307151e-05	2442.44285714286	810.625	5.92642284918147	895	16	20	0.154528199091684	3935	2546	0.176698559278418	2308.37542556484	501094	0.0566025303110174	94.7089947089947
PSMD3	5.02164128815497e-05	2409.30238095238	784.8984375	5.76082251082251	1662	32	40	0.23013692844449	3747	5216	0.138235857916075	2273.27448523435	739311	0.0824310520939734	894.247357293869
UBE3A	4.99296168564379e-05	2592.00714285714	920.078125	5.5236339869281	2106	28	25	0.166625968328918	4893	5544	-0.0531810355372358	2436.48816696915	1230674	0.0645697962771133	167.594594594595
WDR82	4.38413745773767e-05	2262.37857142857	681.8828125	6.31554112554113	505	14	10	0.149657346265156	2792	1282	-0.132509939471802	2148.97070687668	265359	0.100722394220846	129.963235294118
SERP1	2.10769649890778e-05	1846.75952380952	397.734375	6.26877810827166	52	3	2	0	500	110	-0.622348484848485	1786.76663649915	10111	0.390243902439024	17.3333333333333
POLR2I	5.24950514010132e-05	2587.37380952381	914.203125	5.80525962960498	3636	41	66	0.221399682441814	4614	11562	0.186914438113995	2405.23323061488	2337865	0.0568181818181818	811.955244755245
MYBBP1A	4.4256422422145e-05	2450.73571428571	819.2265625	6.16861587301587	813	16	11	0.0547010257795201	4108	1898	-0.317459868671462	2312.35140721348	503556	0.0795021080104397	125.536764705882
LRRC59	3.41285339586616e-05	2317.78095238095	722.5390625	6.29170736586988	489	7	2	0	3133	1020	-0.674236223123285	2201.91074298835	227430	0.178852643419573	23.2857142857143
NIPSNAP1	2.20406387469395e-05	2060.75357142857	539.25390625	5.85946467363209	97	3	1	0	1421	200	-0.747739412036842	1984.01705435522	45542	0.337037037037037	0
ITGB2	4.61597652294563e-05	2346.56428571429	740.84375	6.39413601757509	537	12	13	0.110358195005461	3293	1724	0.34075608988915	2224.60558759197	253000	0.0515239477503628	19.8276923076923
ARF4	4.64413345161398e-05	2376.39047619048	762.8671875	4.72914862914863	842	19	21	0.216751355518159	3578	2236	-0.0510236631125538	2253.8108652587	291843	0.0855318257956449	323.376811594203
MED6	4.68866697881981e-05	2291.50476190476	702.1875	6.39609192037471	662	17	25	0.208282460411148	3054	1974	0.11111460786237	2172.12726919717	313000	0.0866066557555919	272.947692307692
COX5A	2.91634470796625e-05	2166.4380952381	613.84375	5.5012513368984	243	7	7	0.15514802965177	2117	576	0.0172758017089405	2067.87372539355	92699	0.117948717948718	91.8
ARPC5	4.58638788708347e-05	2421.1619047619	795.6875	5.07730913049799	751	13	20	0.174684051147121	3860	1964	0.0586709175523103	2294.01760021872	440195	0.0677618069815195	201.5670995671
LSM6	5.25983839156633e-05	2440.52857142857	805.46875	6.13498455104368	4145	50	69	0.208107677668541	3804	13120	0.128505128099666	2282.78350620643	2550741	0.106985294117647	2013.28571428571
LTB4R	4.26161857373188e-05	2017.10238095238	511.2265625	4.36571428571429	1012	15	14	0.109700520920429	1126	2234	-0.576660198410275	1921.927761553	269976	0.327093596059113	568.647619047619
SIN3B	4.35068832897339e-05	2283.89047619048	697.0703125	5.57135852257912	517	12	14	0.219401041840858	2907	1340	0.0467390901523382	2167.63809862111	269083	0.0864779874213836	70.9607843137255
GINS2	3.64286729488126e-05	2055.825	536.51953125	5.98270031530791	245	9	9	0.101970606068083	1472	562	-0.417441527822956	1972.70546918623	107027	0.301404853128991	238.194444444444
MMP7	3.78869494155271e-05	2090.05833333333	559.43359375	5.7709080782765	176	8	5	0	1569	462	0.0211520730498448	2002.78222341568	55969	0.108680792891319	12.8
PSMC4	4.95715357216703e-05	2341.27380952381	735.7734375	4.39714285714286	1417	29	38	0.243818838984136	3368	4394	0.142819954663587	2217.69687458702	625929	0.114202657807309	841.116666666667
UTP14C	4.52503703661199e-05	2031.30357142857	518.13671875	5.99455694983331	716	24	26	0.229757860525859	1266	2082	0.00488755651716347	1943.18113131079	147693	0.298184961106309	495.692307692308
ITGAM	3.73509990099492e-05	2021.69880952381	511.89453125	4.8153141320324	116	7	4	0.0987551639829222	1144	342	0.177155774352571	1944.08158595922	33539	0.106060606060606	6.32727272727273
GRB2	5.48852709685054e-05	3055.95952380952	1243.9921875	5.59359802102659	5452	41	123	0.10836855212149	6640	54794	0.809919463440879	2799.56829461567	3731251	0.0117962772639032	84.9662337662338
CD3G	2.16969482716771e-05	2013.37619047619	507.09375	6.2489291220417	114	3	3	0	1136	234	-0.681791326952617	1938.85933393027	57809	0.381443298969072	114
HIST1H2AC	4.61731648170964e-05	2358.93095238095	751.84375	3.99428571428571	870	17	21	0.173401084414527	3331	2202	-0.0945356245753433	2222.46958911366	451388	0.0766932270916335	192.077922077922
MRPS10	4.87964659825466e-05	2072.65833333333	543.38671875	3.99428571428571	2761	41	61	0.211833778796656	1361	9182	0.176767635715685	1964.67976936135	432275	0.365804091586506	1721.47595628415
MALSU1	9.66845584387278e-06	1758.86904761905	343.5390625	3.99428571428571	13	1	1	0	294	26	-0.846153846153846	1706.8923612877	5341	1	NA
ACTR2	5.04139141613077e-05	2570.51666666667	903.5703125	6.42872591460827	1784	25	37	0.204419370480517	4685	5290	0.216035395661304	2413.01491839816	1113917	0.0493237867939539	350.169570267131
DAZAP2	4.59900656405431e-05	2503.25238095238	856.3671875	5.33164763341234	1011	14	10	0.0855184835800893	4317	2574	0.153481689818811	2357.25695322377	550455	0.0574244570349386	40.2934782608696
TWISTNB	3.81813758068586e-05	2146.75952380952	601.796875	4.9009817959818	380	10	10	0.149657346265156	2083	850	-0.426120183972476	2041.33591825563	219929	0.175355450236967	236.444444444444
CST3	3.22157096910348e-05	2137.64761904762	593.4609375	6.38401501812806	213	6	5	0.068033073723357	1876	468	-0.287646106753658	2044.1332906998	57489	0.154195011337868	50.7142857142857
CD3EAP	4.37008807216607e-05	2287.61428571429	699.578125	5.71162225201699	430	13	12	0.126141301050053	2979	1132	-0.0301923865032356	2174.94245536727	235135	0.0830449826989619	88.5294117647059
SPTLC2	2.10989504644649e-05	1958.41071428571	470.61328125	5.13176157176157	61	4	3	0	948	134	-0.254140786749482	1887.98022725994	24373	0.28	20.3333333333333
MCM5	4.74012375511126e-05	2383.86666666667	768.8125	4.71936507936508	879	17	26	0.212417644637115	3548	2460	0.0685149804175849	2249.8826546003	434871	0.0658006649655919	290.495726495727
SEC23A	4.62375668248977e-05	2133.84642857143	588.85546875	5.40770876466529	528	15	25	0.236053455132634	1826	1758	0.275656158856637	2033.6054592826	141167	0.111334225792057	163.965811965812
ST14	2.60108491477947e-05	1845.17142857143	396.9375	4.45500806383159	44	4	2	0	524	108	-0.102486608678559	1783.6805197566	10428	0.225	4.4
PSMC3	4.95832224453925e-05	2411.46904761905	786.6484375	5.05373085119215	1546	31	37	0.24770817834698	3790	4574	0.0628750423504023	2280.84434250765	665482	0.0893281101614435	930.520917678812
