spl	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	dmnc	geokpath	lincent	semilocal	coreness	hub_score	eccentricity	subgraph_centrality	pc	gilschmidt
EIF2B5	4.36876355748373	0.00051	11	4695.423065	0.00065	0.333333	1725.461147	1.92765839802867e-05	1725.46114718615	385.11181640625	0	48	0	583	1659.60172907296	18043	3	0.00407471058392174	11	12669038391105026	0.625	0.228901717589033
EIF2D	6.0689039173153	0.000128	2	0	0	0	1218.801634	4.96759238530207e-06	1218.80163447663	114.527221679688	0	3	0	4	1194.68155249989	89	1	1.53477395045851e-07	13	17977915.3956147	0	0.161687667083656
EIF2S1	3.62294245246906	0.004211	51.787879	18500.55893	0.054218	0.583333	2132.746032	3.08413725326735e-05	2132.74603174603	664.8330078125	1.8	1742	0.0650231266220247	2910	2001.24833585743	946930	25	0.339770062954187	10	88088717763077210112	0.268135904499541	0.282932612330304
EIF2S2	3.71162434605078	0.002808	47.545455	20536.20271	0.032289	0.316017	2072.556746	2.9939113643944e-05	2072.55674603175	622.5400390625	0	1068	0.0877732417196446	2514	1953.43248074807	558584	13	0.202344107316554	10	31241453567129223168	0.429752066115702	0.274947830463196
EIF2S3	3.6639020033176	0.003956	60.419355	733.261887	0.062964	0.784946	2105.498413	3.07963213847408e-05	2105.49841269841	645.2705078125	1	1904	0.0581699213231177	2720	1978.87594901442	1046008	26	0.394582825094844	10	1.18802745284356e+20	0.0624349635796045	0.279317910944312
EIF3A	3.64654842414189	0.004467	53.142857	11051.928689	0.059036	0.628571	2124.543651	3.10075701886357e-05	2124.54365079365	659.1064453125	2.55555555555556	1895	0.060933046086936	2791	1988.29323255651	1001722	26	0.369956907056482	10	1.04436508073318e+20	0.156734693877551	0.281844474766976
EIF3B	3.6246012504785	0.004467	52.485714	4700.247787	0.059259	0.618487	2131.518651	3.09981887955277e-05	2131.51865079365	663.5009765625	1.8	1872	0.0580535853663286	2877	2000.33246497219	1026484	26	0.371361856032914	10	1.05231231874891e+20	0.156734693877551	0.282769786520756
EIF3D	3.38586193696568	0.004722	63	19870.605918	0.066148	0.644144	2292.284127	3.11072864756663e-05	2292.28412698413	779.95703125	4.54988786314088	2368	0.0679733364849179	3878	2141.37719992463	1294701	26	0.414527854430663	9	1.31116537424874e+20	0.197224251278305	0.304097124832042
EIF3E	3.60686487176215	0.003318	47.807692	27619.940726	0.035872	0.387692	2144.426984	3.03429369235561e-05	2144.37698412698	674.685546875	1	1269	0.0739047908699359	3049	2010.16888951781	660449	16	0.224794661545479	10	38558664560258211840	0.411242603550296	0.284475588236505
EIF3G	3.62728084726298	0.004849	56.394737	2327.730137	0.071807	0.682788	2131.529365	3.11483231836923e-05	2131.52936507937	663.2548828125	3	2181	0.0667051540616976	2869	1998.85475076512	1192626	26	0.449997571321252	10	1.54514931522052e+20	0.0997229916897507	0.282771207890577
EIF3H	3.63110884266939	0.004594	56.388889	28584.887377	0.066732	0.690476	2130.705556	3.10694099549139e-05	2130.70555555556	663.0595703125	6.1053601953602	2066	0.0637027299999786	2844	1996.74751379274	1117477	26	0.418193214247544	10	1.33445541056652e+20	0.157407407407407	0.282661920344304
EIF3I	3.51090978690826	0.00536	46.928571	28406.854801	0.059147	0.42741	2206.947222	3.13188113218861e-05	2206.94722222222	717.125	3.50348956802821	2013	0.0697430793404117	3340	2065.10790477921	1066540	26	0.370658034097083	9	1.04832725630377e+20	0.345804988662131	0.292776230063945
EIF3J	3.87354855174174	0.002169	30.705882	7272.995363	0.014777	0.477941	1973.761111	2.92077905168497e-05	1973.76111111111	552.9169921875	2.3	539	0.0413843231270479	1968	1871.77402246599	270597	13	0.0926044527197141	10	6543557867043020800	0.394463667820069	0.261841484626023
EIF3K	3.58006890391732	0.004594	59.861111	3318.795364	0.069061	0.698413	2164.732937	3.10830277558294e-05	2164.73293650794	687.8369140625	3.93148880105402	2191	0.0633311840359948	3080	2025.21452756888	1182233	26	0.432783046731223	10	1.42919200751758e+20	0.197530864197531	0.28717603296733
EIF3M	3.6142656628812	0.004722	56.027027	8148.456166	0.068046	0.683183	2140.562698	3.11210752457259e-05	2140.5626984127	670.0205078125	2.61111111111111	2110	0.0606923847011617	2931	2006.05274492498	1151469	26	0.426425300050465	10	1.38750969941567e+20	0.200146092037984	0.283969580580061
EIF4A2	3.62868444557867	0.005105	50.8	19368.995723	0.067466	0.562821	2133.378175	3.11905944624717e-05	2133.37817460317	664.517578125	1	2072	0.0659699833708279	2862	1998.08158098319	1134988	26	0.422789028628072	10	1.36394681517194e+20	0.22625	0.283016473149772
EIF4A3	3.2775296669644	0.011613	57.241758	102403.955792	0.106745	0.257875	2405.010317	3.22045296979989e-05	2405.01031746032	856.6455078125	3.67463768115942	5300	0.0766298146862288	4211	2212.15619403566	2821537	34	0.668531283539623	10	3.41043610866192e+20	0.555729984301413	0.319051514653774
EIF4B	3.67385479137425	0.002169	53.176471	1566.828347	0.025405	0.691176	2090.351984	2.9293049814043e-05	2090.30198412698	635.1962890625	4.53252164502165	921	0.0881353840517773	2619	1973.51500416782	494016	16	0.159193955590701	10	19337611975769604096	0.304498269896194	0.27730193474752
EIF4E	3.5428097486283	0.005743	43.488889	45392.379099	0.060298	0.372727	2188.693651	3.13274313509546e-05	2188.69365079365	703.61328125	0	2002	0.0755259294276865	3196	2046.51338015487	1072724	26	0.377858567237422	9	1.08945273570514e+20	0.434567901234568	0.29035468967809
EIF4E2	4.20007655990813	0.00051	24.25	318.274262	0.001344	0.333333	1806.059921	2.08767940150276e-05	1806.05992063492	439.263671875	1	101	0	974	1726.25604569206	42434	4	0.00842367540768177	10	54144337412382136	0.625	0.239594046250312
EIF4E3	4.23924971290034	0.000128	91	0	0.002063	0	1789.40202	1.07601105614576e-05	1789.40202020202	429.07275390625	0	92	0	968	1710.30442765554	54517	1	0.0129174489802544	11	127329410138827904	0	0.237384189466962
EIF4EBP1	4.02398877121347	0.001021	23.375	3464.963024	0.001314	0.035714	1898.794048	2.55722448163309e-05	1898.79404761905	502.611328125	0	195	0	1457	1801.79616945713	71357	6	0.00823047804437972	9	51689206886827368	0.6875	0.251896265271814
EIF4EBP2	4.50452979456425	0.000128	45	0	0.001165	0	1672.473016	1.06603873483199e-05	1672.47301587302	352.556640625	0	46	0	460	1609.58144014503	20734	1	0.00730103270291043	10	40674153420114288	0	0.221872249386181
EIF4ENIF1	4.04427714686742	0.000383	31	159.234275	0.00013	0.666667	1876.213095	1.862575181641e-05	1876.2130952381	486.30078125	1	96	0	1385	1792.75734342956	41239	3	0.000811118931412258	10	502101369492867	0	0.248900649408063
EIF4G1	3.94577006507592	0.001404	36.272727	15424.900942	0.01176	0.218182	1936.726984	2.66801867154121e-05	1936.72698412698	527.865234375	0	410	0.0764779545510625	1665	1837.51395401481	225320	8	0.0736843257569077	10	4142858870690720256	0.165289256198347	0.256928493516431
EIF4G2	4.21934413678704	0.000638	27.6	314.52499	0.003652	0.4	1796.77619	2.28940101311473e-05	1796.77619047619	433.0146484375	1.8	143	0.0987551639829222	962	1718.3731212387	67813	5	0.0228827064154755	10	399544122284349504	0.48	0.238362455621667
EIF4G3	4.50452979456425	0.000128	45	0	0.001165	0	1672.473016	1.06603873483199e-05	1672.47301587302	352.556640625	0	46	0	460	1609.58144014503	20734	1	0.00730103270291043	10	40674153420114288	0	0.221872249386181
EIF5	3.90787291055251	0.000766	37.5	642.864607	0.00329	0.333333	1950.453175	2.43226852290816e-05	1950.45317460317	537.560546875	1	231	0.0501750035468149	1812	1855.33350747731	107112	6	0.0206128408667784	10	324209312383666560	0.444444444444444	0.25874942618772
EIF5A2	5.74543830547403	0.000128	3	0	0	0	1292.310029	7.78870422370046e-06	1292.31002886003	145.93359375	0	4	0	20	1261.94159060119	286	1	7.89011311920907e-07	12	476028471.144716	0	0.171439377667823
EIF5B	4.16128620645655	0.001276	54.6	1.791122	0.022708	0.777778	1825.553211	2.72045391671566e-05	1825.55321067821	451.42041015625	0	556	0.064138862685067	1040	1742.34772476389	322305	10	0.142309588101856	11	15453202762317117440	0	0.2421800491746
EIPR1	4.17927778486666	0.000255	45.5	783.726708	0.000188	0	1815.021429	1.54189294910754e-05	1815.02142857143	445.6083984375	0	93	0	1054	1734.84700638109	40290	2	0.00117561574415106	10	1054602932359764	0	0.240782890497658
ELAC2	4.82786780655863	0.000128	19	0	4e-06	0	1553.868687	1.0311677230826e-05	1553.86868686869	281.07958984375	0	20	0	215	1501.78253515171	4227	1	2.53591644773214e-05	11	491613665613.15	0	0.206138058751497
ELANE	5.12287865254562	0.000893	2.714286	35186.46044	1e-06	0	1460.480592	1.69833407220734e-05	1460.48059163059	228.093505859375	0	26	2	120	1415.29949188004	1373	2	3.95571249256927e-06	12	11940615233.1129	0.73469387755102	0.193749083527562
ELAVL1	4.15720301135639	0.001149	11.666667	3469.991111	0.000388	0.027778	1828.454004	2.55371825935296e-05	1828.454004329	454.03564453125	2.11111111111111	114	0	1127	1744.05905463475	44949	6	0.00242454885192882	11	4493934445135637	0.493827160493827	0.242564871892932
ELAVL2	4.13078984305219	0.000893	20.571429	9100.958983	0.000557	0.047619	1837.310317	2.37779779352381e-05	1837.31031746032	459.568359375	0	151	0	1143	1755.21094739443	72377	5	0.00346595136488461	10	9216831556745474	0.244897959183674	0.24373976087294
ELAVL3	4.5286461656246	0.000255	17	250.524099	7.1e-05	0	1663.682937	1.53401282981072e-05	1663.68293650794	347.2265625	0	36	0	465	1601.00994618354	8962	2	0.000444589243595204	10	150870843564451	0.5	0.220706147055978
ELAVL4	5.09250988898813	0.000128	7	0	1.1e-05	0	1465.527453	9.62093179464569e-06	1465.52745310245	230.5341796875	0	8	0	91	1423.73951390629	2456	1	6.69695660118636e-05	11	3450911943857.53	0	0.194418606142559
ELF1	3.84904938114074	0.000893	31.714286	1893.813322	0.000215	0.190476	1987.829762	2.51712427706835e-05	1987.77976190476	564.59765625	2	229	0	2109	1883.68785015747	99181	6	0.00134606219847763	10	1382977821437469	1.11022302462516e-16	0.263701215429106
ELF3	3.7952022457573	0.000638	40.4	9539.02562	0.000174	0	2012.96746	2.1221971621074e-05	2012.96746031746	582.037109375	1	207	1	2282	1910.4140133813	96426	4	0.00108732419431837	10	903103079350877	0.72	0.267042645306088
ELF4	4.32767640678831	0.000638	11.6	859.308483	0.00014	0	1750.061147	2.18369616641569e-05	1750.02781385281	402.70751953125	1	63	1	786	1675.35806109211	22475	4	0.000877250813000803	11	587216780307289	0	0.232160760659695
ELK1	3.68470077835907	0.00051	73	1846.127477	0.001075	0	2073.861508	2.14751769334539e-05	2073.86150793651	624.3525390625	0	296	0	2550	1967.70592513073	151720	4	0.00673105048223666	10	34571627220837644	0	0.275120921721455
ELK3	4.26617328059206	0.000255	22	177.034998	2.7e-05	0	1771.96829	1.58483138418402e-05	1771.96829004329	416.56689453125	0	46	0	877	1699.51079739188	19496	2	0.00016866653467705	11	21718717505697.4	0	0.235071410194114
ELK4	4.12198545361746	0.000383	29.666667	270.221547	3.6e-05	0.333333	1835.680556	1.92542459353846e-05	1835.68055555556	457.908203125	1	92	0	1089	1758.96000495295	32516	3	0.00022315470118507	10	38008366708213.3	0	0.243523554730096
ELL	4.10322827612607	0.000638	32	3272.841533	0.000287	0.1	1860.781746	2.21082021505331e-05	1860.78174603175	477.826171875	1	165	0	1344	1767.00077743571	71729	4	0.00179053276444429	10	2453617284681190	0.48	0.246853508361852
ELL2	4.87724894730126	0.000255	4.5	56.195655	5e-06	0	1537.554834	1.36879896919902e-05	1537.55483405483	271.671875	0	11	0	187	1486.57729639222	3281	2	3.04747577682248e-05	11	709858838833.809	0.5	0.203973843732414
ELL3	4.46816383820339	0.00051	12.75	525.347904	5.5e-05	0	1692.935354	2.02285223905984e-05	1692.93535353535	366.57080078125	0	55	0	579	1622.68166890368	17852	3	0.00034123242287534	11	89091636963227.2	0.625	0.224586807314322
ELMO1	4.00880438943473	0.000383	49	573.25142	8.8e-05	0.333333	1896.064322	1.87796763755827e-05	1896.06432178932	499.73583984375	1	150	0	1415	1808.62093770888	58242	3	0.000548810691881377	11	229844979329112	0	0.251534136613055
ELMO2	4.67857598570882	0.000128	16	0	4e-06	0	1601.021465	1.02844021191248e-05	1601.02146464646	307.17919921875	0	17	0	228	1549.70392188949	4928	1	2.81117352201149e-05	11	603189517694.519	0	0.212393402049155
ELN	4.498405001914	0.001531	8.666667	39705.0493	1.3e-05	0.075758	1684.5171	2.60775247011765e-05	1684.43376623377	360.32666015625	0	116	0.068033073723357	522	1611.7729619334	15887	5	8.12709491281638e-05	11	5039969157083.08	0.777777777777778	0.223458976682646
ELOA	4.96018884777338	0.000255	7	143.120226	4e-06	0	1509.429401	1.40131027670674e-05	1509.4294011544	255.28271484375	0	16	0	134	1461.7200627685	2327	2	2.28071694592672e-05	11	397191793824.143	0	0.200242690521959
ELOA2	4.46369784356259	0.000383	15	1231.784474	8.4e-05	0	1690.961905	1.86167442846883e-05	1690.9119047619	364.427734375	0	48	0	528	1624.30518552398	9417	3	0.000523680519493076	10	209270400458246	0.444444444444444	0.224318374205613
ELOVL1	4.49419420696695	0.000128	32	0	3.4e-05	0	1671.638925	1.05714789851296e-05	1671.63892496392	350.69970703125	0	33	0	417	1613.28309815167	10952	1	0.00021526230530474	11	35360829179983.7	0	0.22176159789917
ELP1	3.65369401556718	0.001659	22.538462	22240.118273	0.001487	0.025641	2097.482143	2.76063093278494e-05	2097.48214285714	641.0341796875	0	306	0	2819	1984.40469372075	129152	7	0.00931391681376325	10	66194062030509056	0.272189349112426	0.278254463101213
ELP2	4.31644762026286	0.00051	8.5	498.44431	4.6e-05	0.333333	1745.931746	1.9831712016726e-05	1745.93174603175	398.14453125	0	38	0	701	1679.71632966773	15346	3	0.000289388453420692	10	63913409946466.1	0.375	0.23161737145552
ELP3	3.86780655863213	0.000766	38.333333	5233.562235	0.000547	0.133333	1978.622222	2.33854068147582e-05	1978.62222222222	558.2548828125	0	236	0	2014	1874.55278437582	106226	4	0.00341727442039338	10	8918492542364368	0.444444444444444	0.262486365378359
ELP4	4.49942580068904	0.000383	7.666667	17.324352	4e-05	0.666667	1671.798052	1.75091445812225e-05	1671.79805194805	351.29541015625	0	26	0	438	1611.40729397085	9363	3	0.000251585345291974	11	48304987295861.6	0	0.221782707873185
ELSPBP1	4.49700140359832	0.00051	9.75	47.657497	1.4e-05	0.333333	1671.69881	2.04590282922488e-05	1671.69880952381	350.6142578125	0	43	0	417	1612.27602644497	12212	4	8.85747728964972e-05	10	5990154688811.58	0	0.221769542255748
EMC1	4.97881842541789	0.000383	7.333333	0	5e-06	1	1504.62702	8.43379571791813e-06	1504.62702020202	252.88330078125	0	25	0	157	1456.25064712063	1974	3	3.18599319029584e-05	11	775763955288.654	0	0.199605600981978
EMC10	4.97881842541789	0.000383	7.666667	0	5e-06	1	1504.62702	8.44862089841162e-06	1504.62702020202	252.88330078125	0	26	0	157	1456.25064712063	1984	3	3.18718575282907e-05	11	776345155711.245	0	0.199605600981978
EMC2	4.97907362511165	0.000128	10	0	5e-06	0	1503.62702	6.4699550793658e-06	1503.62702020202	252.38330078125	0	11	0	157	1456.17600779068	1560	1	3.05552174582378e-05	11	713510370507.415	0	0.19947293979864
EMC3	4.0173535791757	0.001276	18.7	67774.416667	0.000254	0.333333	1900.503968	1.07902494998143e-05	1900.50396825397	503.2666015625	2.65277777777778	197	0.0620682809648148	1470	1804.77207470461	56440	4	0.00158135857763828	10	1910344940539614	0.18	0.252123105366656
EMC4	4.97830802603037	0.000893	5.428571	2.916667	6e-06	0.619048	1506.62702	9.29618612808175e-06	1506.62702020202	253.88330078125	8.54644638201065	45	0.0775740148258852	157	1456.39994873766	2722	4	3.43727419754234e-05	11	902995302905.456	1.11022302462516e-16	0.199870923348654
EMC6	4.97830802603037	0.000893	5.428571	2.75	6e-06	0.619048	1506.62702	9.29590573870205e-06	1506.62702020202	253.88330078125	2.5	45	0.0775740148258852	157	1456.39994873766	2722	4	3.43729680359572e-05	11	903007191370.055	1.11022302462516e-16	0.199870923348654
EMC7	4.97843562587725	0.000766	6	1.25	5e-06	0.733333	1506.12702	9.17175429902013e-06	1506.12702020202	253.63330078125	6.34455266955267	42	0.0501750035468149	157	1456.3626204634	2555	4	3.37685881812661e-05	11	871523711322.498	0	0.199804592756985
EMC8	4.97856322572413	0.000638	6.6	0.666667	5e-06	0.8	1505.62702	9.01717966521607e-06	1505.62702020202	253.38330078125	0	38	0.068033073723357	157	1456.32529410257	2378	4	3.3151613923914e-05	11	839960170162.499	0	0.199738262165316
EMC9	4.97869082557101	0.00051	7.5	0	5e-06	1	1505.12702	8.80160433697836e-06	1505.12702020202	253.13330078125	0	34	0	157	1456.28796965503	2201	4	3.25360121486885e-05	11	809047122384.505	0	0.199671931573647
EMCN	4.59601888477734	0.000128	12	0	2.1e-05	0	1631.001227	9.97861769056648e-06	1631.00122655123	325.36376953125	1	13	0	351	1577.54085343846	4788	1	0.00013404029567161	11	13709712895501.6	0	0.216370552739622
EMD	3.9987240015312	0.000638	22.2	3446.14041	0.000401	0.1	1896.711508	2.22231396554902e-05	1896.71150793651	499.314453125	0	116	0	1443	1813.18029229689	49447	3	0.00251373498687706	10	4821618263049154	0.72	0.25161999309318
EME1	4.1094806686232	0.000766	16	198.715315	6.1e-05	0.666667	1841.029762	2.35243325053451e-05	1841.02976190476	461.17578125	7.41068461741209	102	0.0501750035468149	1167	1764.31236415575	38635	5	0.00037961119766639	10	109984122628859	0.277777777777778	0.244233186774298
EMG1	4.12657904810514	0.000383	25.666667	214.306656	7.3e-05	0.333333	1832.792857	1.92121318346363e-05	1832.79285714286	456.0859375	0	80	0	1118	1757.00197897341	32970	3	0.000456314942926467	10	158952484968438	0.444444444444444	0.243140469241544
EMILIN1	4.27280847262983	0.000255	16	7537	5.8e-05	0	1763.338925	1.05819664748241e-05	1763.33892496392	409.47509765625	1	34	0	780	1696.87164785283	15794	1	0.000365755187140659	11	102090580670265	0.5	0.233926628411233
EMILIN2	5.23452851856578	0.000128	2	0	1e-06	0	1420.45285	6.39448705409671e-06	1420.45284992785	205.487548828125	1	3	0	32	1385.11186407625	782	1	7.06716960828883e-06	12	38117491359.209	0	0.188438955946938
EML1	5.49215260941687	0.000128	7	0	0	0	1353.346465	9.12594933542352e-06	1353.34646464646	173.272216796875	0	8	0	30	1320.13949165931	450	1	1.00296611167025e-06	12	769730730.769021	0	0.179536543465981
EML3	4.18948577261707	0.000128	67	0	8.5e-05	0	1804.619084	1.07072616287074e-05	1804.61908369408	437.67431640625	0	68	0	981	1730.61992507538	24801	1	0.000533755396167592	11	217461642574912	0	0.239402903116743
EML4	4.68597677682787	0.000128	17	0	0.000111	0	1604.323449	1.03658751957708e-05	1604.32344877345	311.15771484375	0	18	0	348	1547.25639908507	7590	1	0.000697840980358322	11	371588869934197	0	0.212831447170802
EMP2	7.88949853260176	0.000128	2	0	0	0	931.181707	3.86014733627334e-06	931.181707181707	32.6969604492188	0	3	0	5	918.99472747857	10	1	2.71350840346165e-10	14	57.7784488105605	0	0.123531667177191
EMP3	4.05257113691464	0.000255	54	21.611503	0.000192	0	1868.703571	1.61079183430003e-05	1868.70357142857	480.5263671875	1	110	0	1310	1789.08828715365	49496	2	0.00119578121573518	10	1092125712093529	0	0.247904427093189
EMSY	4.77567946918464	0.000128	19	0	6e-06	0	1572.015115	1.04076688101283e-05	1572.01511544012	291.71337890625	0	20	0	218	1518.19392417239	6235	1	3.66454639185768e-05	11	1024887521409.54	0	0.208545385439134
